101
81
T [GeV]		muB [GeV]		c1_T3 [fm^3/GeV^2 * GeV^3]
0.135000		-0.480000		-0.091476
0.136000		-0.480000		-0.086962
0.137000		-0.480000		-0.082717
0.138000		-0.480000		-0.078723
0.139000		-0.480000		-0.074962
0.140000		-0.480000		-0.071420
0.141000		-0.480000		-0.068081
0.142000		-0.480000		-0.064932
0.143000		-0.480000		-0.061960
0.144000		-0.480000		-0.059155
0.145000		-0.480000		-0.056504
0.146000		-0.480000		-0.053999
0.147000		-0.480000		-0.051630
0.148000		-0.480000		-0.049388
0.149000		-0.480000		-0.047266
0.150000		-0.480000		-0.045256
0.151000		-0.480000		-0.043351
0.152000		-0.480000		-0.041544
0.153000		-0.480000		-0.039831
0.154000		-0.480000		-0.038204
0.155000		-0.480000		-0.036660
0.156000		-0.480000		-0.035192
0.157000		-0.480000		-0.033797
0.158000		-0.480000		-0.032471
0.159000		-0.480000		-0.031209
0.160000		-0.480000		-0.030008
0.161000		-0.480000		-0.028864
0.162000		-0.480000		-0.027774
0.163000		-0.480000		-0.026735
0.164000		-0.480000		-0.025744
0.165000		-0.480000		-0.024799
0.166000		-0.480000		-0.023897
0.167000		-0.480000		-0.023036
0.168000		-0.480000		-0.022213
0.169000		-0.480000		-0.021427
0.170000		-0.480000		-0.020675
0.171000		-0.480000		-0.019956
0.172000		-0.480000		-0.019269
0.173000		-0.480000		-0.018610
0.174000		-0.480000		-0.017980
0.175000		-0.480000		-0.017376
0.176000		-0.480000		-0.016798
0.177000		-0.480000		-0.016243
0.178000		-0.480000		-0.015712
0.179000		-0.480000		-0.015201
0.180000		-0.480000		-0.014712
0.181000		-0.480000		-0.014242
0.182000		-0.480000		-0.013791
0.183000		-0.480000		-0.013358
0.184000		-0.480000		-0.012941
0.185000		-0.480000		-0.012541
0.186000		-0.480000		-0.012156
0.187000		-0.480000		-0.011786
0.188000		-0.480000		-0.011430
0.189000		-0.480000		-0.011087
0.190000		-0.480000		-0.010757
0.191000		-0.480000		-0.010439
0.192000		-0.480000		-0.010133
0.193000		-0.480000		-0.009838
0.194000		-0.480000		-0.009554
0.195000		-0.480000		-0.009280
0.196000		-0.480000		-0.009016
0.197000		-0.480000		-0.008761
0.198000		-0.480000		-0.008515
0.199000		-0.480000		-0.008277
0.200000		-0.480000		-0.008048
0.100000		-0.460000		-0.929833
0.101000		-0.460000		-0.861775
0.102000		-0.460000		-0.799379
0.103000		-0.460000		-0.742123
0.104000		-0.460000		-0.689539
0.105000		-0.460000		-0.641204
0.106000		-0.460000		-0.596739
0.107000		-0.460000		-0.555799
0.108000		-0.460000		-0.518075
0.109000		-0.460000		-0.483288
0.110000		-0.460000		-0.451182
0.111000		-0.460000		-0.421528
0.112000		-0.460000		-0.394119
0.113000		-0.460000		-0.368765
0.114000		-0.460000		-0.345296
0.115000		-0.460000		-0.323554
0.116000		-0.460000		-0.303398
0.117000		-0.460000		-0.284700
0.118000		-0.460000		-0.267341
0.119000		-0.460000		-0.251215
0.120000		-0.460000		-0.236223
0.121000		-0.460000		-0.222276
0.122000		-0.460000		-0.209293
0.123000		-0.460000		-0.197198
0.124000		-0.460000		-0.185925
0.125000		-0.460000		-0.175409
0.126000		-0.460000		-0.165594
0.127000		-0.460000		-0.156427
0.128000		-0.460000		-0.147859
0.129000		-0.460000		-0.139847
0.130000		-0.460000		-0.132350
0.131000		-0.460000		-0.125330
0.132000		-0.460000		-0.118753
0.133000		-0.460000		-0.112588
0.134000		-0.460000		-0.106804
0.135000		-0.460000		-0.101375
0.136000		-0.460000		-0.096277
0.137000		-0.460000		-0.091485
0.138000		-0.460000		-0.086980
0.139000		-0.460000		-0.082742
0.140000		-0.460000		-0.078752
0.141000		-0.460000		-0.074994
0.142000		-0.460000		-0.071453
0.143000		-0.460000		-0.068113
0.144000		-0.460000		-0.064963
0.145000		-0.460000		-0.061988
0.146000		-0.460000		-0.059179
0.147000		-0.460000		-0.056525
0.148000		-0.460000		-0.054015
0.149000		-0.460000		-0.051641
0.150000		-0.460000		-0.049394
0.151000		-0.460000		-0.047266
0.152000		-0.460000		-0.045249
0.153000		-0.460000		-0.043338
0.154000		-0.460000		-0.041526
0.155000		-0.460000		-0.039806
0.156000		-0.460000		-0.038173
0.157000		-0.460000		-0.036623
0.158000		-0.460000		-0.035149
0.159000		-0.460000		-0.033749
0.160000		-0.460000		-0.032417
0.161000		-0.460000		-0.031149
0.162000		-0.460000		-0.029942
0.163000		-0.460000		-0.028793
0.164000		-0.460000		-0.027698
0.165000		-0.460000		-0.026654
0.166000		-0.460000		-0.025659
0.167000		-0.460000		-0.024709
0.168000		-0.460000		-0.023803
0.169000		-0.460000		-0.022938
0.170000		-0.460000		-0.022111
0.171000		-0.460000		-0.021322
0.172000		-0.460000		-0.020567
0.173000		-0.460000		-0.019845
0.174000		-0.460000		-0.019154
0.175000		-0.460000		-0.018493
0.176000		-0.460000		-0.017860
0.177000		-0.460000		-0.017254
0.178000		-0.460000		-0.016673
0.179000		-0.460000		-0.016116
0.180000		-0.460000		-0.015583
0.181000		-0.460000		-0.015071
0.182000		-0.460000		-0.014580
0.183000		-0.460000		-0.014109
0.184000		-0.460000		-0.013656
0.185000		-0.460000		-0.013222
0.186000		-0.460000		-0.012804
0.187000		-0.460000		-0.012403
0.188000		-0.460000		-0.012017
0.189000		-0.460000		-0.011646
0.190000		-0.460000		-0.011290
0.191000		-0.460000		-0.010947
0.192000		-0.460000		-0.010616
0.193000		-0.460000		-0.010298
0.194000		-0.460000		-0.009992
0.195000		-0.460000		-0.009697
0.196000		-0.460000		-0.009413
0.197000		-0.460000		-0.009139
0.198000		-0.460000		-0.008875
0.199000		-0.460000		-0.008621
0.200000		-0.460000		-0.008375
0.100000		-0.440000		-1.048524
0.101000		-0.440000		-0.971518
0.102000		-0.440000		-0.900906
0.103000		-0.440000		-0.836102
0.104000		-0.440000		-0.776579
0.105000		-0.440000		-0.721862
0.106000		-0.440000		-0.671522
0.107000		-0.440000		-0.625173
0.108000		-0.440000		-0.582466
0.109000		-0.440000		-0.543083
0.110000		-0.440000		-0.506740
0.111000		-0.440000		-0.473175
0.112000		-0.440000		-0.442155
0.113000		-0.440000		-0.413465
0.114000		-0.440000		-0.386911
0.115000		-0.440000		-0.362317
0.116000		-0.440000		-0.339523
0.117000		-0.440000		-0.318381
0.118000		-0.440000		-0.298760
0.119000		-0.440000		-0.280536
0.120000		-0.440000		-0.263600
0.121000		-0.440000		-0.247850
0.122000		-0.440000		-0.233193
0.123000		-0.440000		-0.219545
0.124000		-0.440000		-0.206827
0.125000		-0.440000		-0.194970
0.126000		-0.440000		-0.183907
0.127000		-0.440000		-0.173579
0.128000		-0.440000		-0.163932
0.129000		-0.440000		-0.154914
0.130000		-0.440000		-0.146480
0.131000		-0.440000		-0.138587
0.132000		-0.440000		-0.131195
0.133000		-0.440000		-0.124270
0.134000		-0.440000		-0.117777
0.135000		-0.440000		-0.111687
0.136000		-0.440000		-0.105970
0.137000		-0.440000		-0.100601
0.138000		-0.440000		-0.095555
0.139000		-0.440000		-0.090812
0.140000		-0.440000		-0.086349
0.141000		-0.440000		-0.082148
0.142000		-0.440000		-0.078192
0.143000		-0.440000		-0.074464
0.144000		-0.440000		-0.070950
0.145000		-0.440000		-0.067634
0.146000		-0.440000		-0.064505
0.147000		-0.440000		-0.061550
0.148000		-0.440000		-0.058758
0.149000		-0.440000		-0.056119
0.150000		-0.440000		-0.053622
0.151000		-0.440000		-0.051260
0.152000		-0.440000		-0.049024
0.153000		-0.440000		-0.046906
0.154000		-0.440000		-0.044899
0.155000		-0.440000		-0.042996
0.156000		-0.440000		-0.041191
0.157000		-0.440000		-0.039478
0.158000		-0.440000		-0.037851
0.159000		-0.440000		-0.036306
0.160000		-0.440000		-0.034838
0.161000		-0.440000		-0.033442
0.162000		-0.440000		-0.032114
0.163000		-0.440000		-0.030850
0.164000		-0.440000		-0.029647
0.165000		-0.440000		-0.028502
0.166000		-0.440000		-0.027410
0.167000		-0.440000		-0.026369
0.168000		-0.440000		-0.025377
0.169000		-0.440000		-0.024430
0.170000		-0.440000		-0.023527
0.171000		-0.440000		-0.022664
0.172000		-0.440000		-0.021840
0.173000		-0.440000		-0.021053
0.174000		-0.440000		-0.020301
0.175000		-0.440000		-0.019581
0.176000		-0.440000		-0.018893
0.177000		-0.440000		-0.018234
0.178000		-0.440000		-0.017604
0.179000		-0.440000		-0.017000
0.180000		-0.440000		-0.016422
0.181000		-0.440000		-0.015868
0.182000		-0.440000		-0.015336
0.183000		-0.440000		-0.014827
0.184000		-0.440000		-0.014338
0.185000		-0.440000		-0.013869
0.186000		-0.440000		-0.013419
0.187000		-0.440000		-0.012987
0.188000		-0.440000		-0.012572
0.189000		-0.440000		-0.012173
0.190000		-0.440000		-0.011790
0.191000		-0.440000		-0.011422
0.192000		-0.440000		-0.011068
0.193000		-0.440000		-0.010727
0.194000		-0.440000		-0.010399
0.195000		-0.440000		-0.010084
0.196000		-0.440000		-0.009780
0.197000		-0.440000		-0.009487
0.198000		-0.440000		-0.009206
0.199000		-0.440000		-0.008934
0.200000		-0.440000		-0.008673
0.100000		-0.420000		-1.169589
0.101000		-0.420000		-1.083630
0.102000		-0.420000		-1.004774
0.103000		-0.420000		-0.932377
0.104000		-0.420000		-0.865857
0.105000		-0.420000		-0.804688
0.106000		-0.420000		-0.748398
0.107000		-0.420000		-0.696558
0.108000		-0.420000		-0.648780
0.109000		-0.420000		-0.604715
0.110000		-0.420000		-0.564044
0.111000		-0.420000		-0.526479
0.112000		-0.420000		-0.491758
0.113000		-0.420000		-0.459645
0.114000		-0.420000		-0.429922
0.115000		-0.420000		-0.402393
0.116000		-0.420000		-0.376879
0.117000		-0.420000		-0.353217
0.118000		-0.420000		-0.331258
0.119000		-0.420000		-0.310867
0.120000		-0.420000		-0.291919
0.121000		-0.420000		-0.274300
0.122000		-0.420000		-0.257908
0.123000		-0.420000		-0.242647
0.124000		-0.420000		-0.228431
0.125000		-0.420000		-0.215180
0.126000		-0.420000		-0.202820
0.127000		-0.420000		-0.191285
0.128000		-0.420000		-0.180514
0.129000		-0.420000		-0.170449
0.130000		-0.420000		-0.161039
0.131000		-0.420000		-0.152237
0.132000		-0.420000		-0.143997
0.133000		-0.420000		-0.136281
0.134000		-0.420000		-0.129049
0.135000		-0.420000		-0.122269
0.136000		-0.420000		-0.115908
0.137000		-0.420000		-0.109937
0.138000		-0.420000		-0.104329
0.139000		-0.420000		-0.099060
0.140000		-0.420000		-0.094105
0.141000		-0.420000		-0.089444
0.142000		-0.420000		-0.085056
0.143000		-0.420000		-0.080925
0.144000		-0.420000		-0.077032
0.145000		-0.420000		-0.073362
0.146000		-0.420000		-0.069900
0.147000		-0.420000		-0.066633
0.148000		-0.420000		-0.063549
0.149000		-0.420000		-0.060635
0.150000		-0.420000		-0.057881
0.151000		-0.420000		-0.055277
0.152000		-0.420000		-0.052814
0.153000		-0.420000		-0.050482
0.154000		-0.420000		-0.048274
0.155000		-0.420000		-0.046182
0.156000		-0.420000		-0.044199
0.157000		-0.420000		-0.042319
0.158000		-0.420000		-0.040535
0.159000		-0.420000		-0.038842
0.160000		-0.420000		-0.037234
0.161000		-0.420000		-0.035706
0.162000		-0.420000		-0.034255
0.163000		-0.420000		-0.032874
0.164000		-0.420000		-0.031561
0.165000		-0.420000		-0.030311
0.166000		-0.420000		-0.029122
0.167000		-0.420000		-0.027989
0.168000		-0.420000		-0.026909
0.169000		-0.420000		-0.025880
0.170000		-0.420000		-0.024899
0.171000		-0.420000		-0.023963
0.172000		-0.420000		-0.023069
0.173000		-0.420000		-0.022216
0.174000		-0.420000		-0.021402
0.175000		-0.420000		-0.020624
0.176000		-0.420000		-0.019880
0.177000		-0.420000		-0.019169
0.178000		-0.420000		-0.018489
0.179000		-0.420000		-0.017838
0.180000		-0.420000		-0.017215
0.181000		-0.420000		-0.016619
0.182000		-0.420000		-0.016047
0.183000		-0.420000		-0.015500
0.184000		-0.420000		-0.014976
0.185000		-0.420000		-0.014473
0.186000		-0.420000		-0.013991
0.187000		-0.420000		-0.013528
0.188000		-0.420000		-0.013084
0.189000		-0.420000		-0.012658
0.190000		-0.420000		-0.012249
0.191000		-0.420000		-0.011856
0.192000		-0.420000		-0.011479
0.193000		-0.420000		-0.011116
0.194000		-0.420000		-0.010767
0.195000		-0.420000		-0.010432
0.196000		-0.420000		-0.010109
0.197000		-0.420000		-0.009799
0.198000		-0.420000		-0.009500
0.199000		-0.420000		-0.009212
0.200000		-0.420000		-0.008935
0.100000		-0.400000		-1.290289
0.101000		-0.400000		-1.195611
0.102000		-0.400000		-1.108702
0.103000		-0.400000		-1.028865
0.104000		-0.400000		-0.955468
0.105000		-0.400000		-0.887943
0.106000		-0.400000		-0.825774
0.107000		-0.400000		-0.768494
0.108000		-0.400000		-0.715683
0.109000		-0.400000		-0.666957
0.110000		-0.400000		-0.621970
0.111000		-0.400000		-0.580407
0.112000		-0.400000		-0.541981
0.113000		-0.400000		-0.506432
0.114000		-0.400000		-0.473524
0.115000		-0.400000		-0.443040
0.116000		-0.400000		-0.414784
0.117000		-0.400000		-0.388576
0.118000		-0.400000		-0.364253
0.119000		-0.400000		-0.341666
0.120000		-0.400000		-0.320678
0.121000		-0.400000		-0.301163
0.122000		-0.400000		-0.283007
0.123000		-0.400000		-0.266106
0.124000		-0.400000		-0.250364
0.125000		-0.400000		-0.235692
0.126000		-0.400000		-0.222010
0.127000		-0.400000		-0.209243
0.128000		-0.400000		-0.197324
0.129000		-0.400000		-0.186190
0.130000		-0.400000		-0.175783
0.131000		-0.400000		-0.166051
0.132000		-0.400000		-0.156944
0.133000		-0.400000		-0.148418
0.134000		-0.400000		-0.140431
0.135000		-0.400000		-0.132945
0.136000		-0.400000		-0.125925
0.137000		-0.400000		-0.119339
0.138000		-0.400000		-0.113155
0.139000		-0.400000		-0.107347
0.140000		-0.400000		-0.101889
0.141000		-0.400000		-0.096757
0.142000		-0.400000		-0.091929
0.143000		-0.400000		-0.087385
0.144000		-0.400000		-0.083105
0.145000		-0.400000		-0.079073
0.146000		-0.400000		-0.075273
0.147000		-0.400000		-0.071688
0.148000		-0.400000		-0.068305
0.149000		-0.400000		-0.065112
0.150000		-0.400000		-0.062096
0.151000		-0.400000		-0.059246
0.152000		-0.400000		-0.056551
0.153000		-0.400000		-0.054003
0.154000		-0.400000		-0.051591
0.155000		-0.400000		-0.049308
0.156000		-0.400000		-0.047145
0.157000		-0.400000		-0.045095
0.158000		-0.400000		-0.043152
0.159000		-0.400000		-0.041310
0.160000		-0.400000		-0.039561
0.161000		-0.400000		-0.037901
0.162000		-0.400000		-0.036325
0.163000		-0.400000		-0.034827
0.164000		-0.400000		-0.033404
0.165000		-0.400000		-0.032050
0.166000		-0.400000		-0.030762
0.167000		-0.400000		-0.029537
0.168000		-0.400000		-0.028370
0.169000		-0.400000		-0.027259
0.170000		-0.400000		-0.026200
0.171000		-0.400000		-0.025191
0.172000		-0.400000		-0.024229
0.173000		-0.400000		-0.023311
0.174000		-0.400000		-0.022435
0.175000		-0.400000		-0.021599
0.176000		-0.400000		-0.020801
0.177000		-0.400000		-0.020038
0.178000		-0.400000		-0.019309
0.179000		-0.400000		-0.018612
0.180000		-0.400000		-0.017946
0.181000		-0.400000		-0.017309
0.182000		-0.400000		-0.016699
0.183000		-0.400000		-0.016115
0.184000		-0.400000		-0.015556
0.185000		-0.400000		-0.015020
0.186000		-0.400000		-0.014507
0.187000		-0.400000		-0.014015
0.188000		-0.400000		-0.013543
0.189000		-0.400000		-0.013091
0.190000		-0.400000		-0.012657
0.191000		-0.400000		-0.012240
0.192000		-0.400000		-0.011841
0.193000		-0.400000		-0.011457
0.194000		-0.400000		-0.011088
0.195000		-0.400000		-0.010734
0.196000		-0.400000		-0.010393
0.197000		-0.400000		-0.010066
0.198000		-0.400000		-0.009751
0.199000		-0.400000		-0.009449
0.200000		-0.400000		-0.009157
0.100000		-0.380000		-1.407813
0.101000		-0.380000		-1.304871
0.102000		-0.380000		-1.210304
0.103000		-0.380000		-1.123368
0.104000		-0.380000		-1.043390
0.105000		-0.380000		-0.969760
0.106000		-0.380000		-0.901928
0.107000		-0.380000		-0.839395
0.108000		-0.380000		-0.781708
0.109000		-0.380000		-0.728457
0.110000		-0.380000		-0.679269
0.111000		-0.380000		-0.633804
0.112000		-0.380000		-0.591754
0.113000		-0.380000		-0.552839
0.114000		-0.380000		-0.516802
0.115000		-0.380000		-0.483410
0.116000		-0.380000		-0.452451
0.117000		-0.380000		-0.423729
0.118000		-0.380000		-0.397069
0.119000		-0.380000		-0.372306
0.120000		-0.380000		-0.349294
0.121000		-0.380000		-0.327895
0.122000		-0.380000		-0.307985
0.123000		-0.380000		-0.289451
0.124000		-0.380000		-0.272187
0.125000		-0.380000		-0.256098
0.126000		-0.380000		-0.241095
0.127000		-0.380000		-0.227097
0.128000		-0.380000		-0.214031
0.129000		-0.380000		-0.201826
0.130000		-0.380000		-0.190421
0.131000		-0.380000		-0.179757
0.132000		-0.380000		-0.169781
0.133000		-0.380000		-0.160443
0.134000		-0.380000		-0.151698
0.135000		-0.380000		-0.143505
0.136000		-0.380000		-0.135823
0.137000		-0.380000		-0.128619
0.138000		-0.380000		-0.121858
0.139000		-0.380000		-0.115510
0.140000		-0.380000		-0.109547
0.141000		-0.380000		-0.103942
0.142000		-0.380000		-0.098673
0.143000		-0.380000		-0.093715
0.144000		-0.380000		-0.089048
0.145000		-0.380000		-0.084654
0.146000		-0.380000		-0.080513
0.147000		-0.380000		-0.076611
0.148000		-0.380000		-0.072930
0.149000		-0.380000		-0.069458
0.150000		-0.380000		-0.066180
0.151000		-0.380000		-0.063084
0.152000		-0.380000		-0.060160
0.153000		-0.380000		-0.057395
0.154000		-0.380000		-0.054780
0.155000		-0.380000		-0.052307
0.156000		-0.380000		-0.049966
0.157000		-0.380000		-0.047748
0.158000		-0.380000		-0.045648
0.159000		-0.380000		-0.043657
0.160000		-0.380000		-0.041770
0.161000		-0.380000		-0.039979
0.162000		-0.380000		-0.038280
0.163000		-0.380000		-0.036667
0.164000		-0.380000		-0.035135
0.165000		-0.380000		-0.033679
0.166000		-0.380000		-0.032296
0.167000		-0.380000		-0.030980
0.168000		-0.380000		-0.029728
0.169000		-0.380000		-0.028537
0.170000		-0.380000		-0.027403
0.171000		-0.380000		-0.026323
0.172000		-0.380000		-0.025294
0.173000		-0.380000		-0.024313
0.174000		-0.380000		-0.023378
0.175000		-0.380000		-0.022486
0.176000		-0.380000		-0.021635
0.177000		-0.380000		-0.020822
0.178000		-0.380000		-0.020047
0.179000		-0.380000		-0.019306
0.180000		-0.380000		-0.018598
0.181000		-0.380000		-0.017921
0.182000		-0.380000		-0.017274
0.183000		-0.380000		-0.016656
0.184000		-0.380000		-0.016064
0.185000		-0.380000		-0.015497
0.186000		-0.380000		-0.014955
0.187000		-0.380000		-0.014435
0.188000		-0.380000		-0.013938
0.189000		-0.380000		-0.013461
0.190000		-0.380000		-0.013003
0.191000		-0.380000		-0.012565
0.192000		-0.380000		-0.012145
0.193000		-0.380000		-0.011741
0.194000		-0.380000		-0.011354
0.195000		-0.380000		-0.010983
0.196000		-0.380000		-0.010626
0.197000		-0.380000		-0.010283
0.198000		-0.380000		-0.009954
0.199000		-0.380000		-0.009637
0.200000		-0.380000		-0.009333
0.100000		-0.360000		-1.519455
0.101000		-0.360000		-1.408893
0.102000		-0.360000		-1.307237
0.103000		-0.360000		-1.213706
0.104000		-0.360000		-1.127590
0.105000		-0.360000		-1.048250
0.106000		-0.360000		-0.975105
0.107000		-0.360000		-0.907626
0.108000		-0.360000		-0.845337
0.109000		-0.360000		-0.787801
0.110000		-0.360000		-0.734624
0.111000		-0.360000		-0.685446
0.112000		-0.360000		-0.639939
0.113000		-0.360000		-0.597803
0.114000		-0.360000		-0.558768
0.115000		-0.360000		-0.522583
0.116000		-0.360000		-0.489022
0.117000		-0.360000		-0.457877
0.118000		-0.360000		-0.428957
0.119000		-0.360000		-0.402090
0.120000		-0.360000		-0.377116
0.121000		-0.360000		-0.353889
0.122000		-0.360000		-0.332275
0.123000		-0.360000		-0.312151
0.124000		-0.360000		-0.293405
0.125000		-0.360000		-0.275934
0.126000		-0.360000		-0.259642
0.127000		-0.360000		-0.244441
0.128000		-0.360000		-0.230252
0.129000		-0.360000		-0.217000
0.130000		-0.360000		-0.204617
0.131000		-0.360000		-0.193041
0.132000		-0.360000		-0.182212
0.133000		-0.360000		-0.172079
0.134000		-0.360000		-0.162591
0.135000		-0.360000		-0.153703
0.136000		-0.360000		-0.145373
0.137000		-0.360000		-0.137562
0.138000		-0.360000		-0.130235
0.139000		-0.360000		-0.123357
0.140000		-0.360000		-0.116899
0.141000		-0.360000		-0.110831
0.142000		-0.360000		-0.105128
0.143000		-0.360000		-0.099765
0.144000		-0.360000		-0.094719
0.145000		-0.360000		-0.089970
0.146000		-0.360000		-0.085498
0.147000		-0.360000		-0.081284
0.148000		-0.360000		-0.077312
0.149000		-0.360000		-0.073567
0.150000		-0.360000		-0.070034
0.151000		-0.360000		-0.066699
0.152000		-0.360000		-0.063550
0.153000		-0.360000		-0.060575
0.154000		-0.360000		-0.057764
0.155000		-0.360000		-0.055106
0.156000		-0.360000		-0.052591
0.157000		-0.360000		-0.050212
0.158000		-0.360000		-0.047959
0.159000		-0.360000		-0.045825
0.160000		-0.360000		-0.043804
0.161000		-0.360000		-0.041887
0.162000		-0.360000		-0.040070
0.163000		-0.360000		-0.038346
0.164000		-0.360000		-0.036710
0.165000		-0.360000		-0.035157
0.166000		-0.360000		-0.033681
0.167000		-0.360000		-0.032279
0.168000		-0.360000		-0.030947
0.169000		-0.360000		-0.029679
0.170000		-0.360000		-0.028474
0.171000		-0.360000		-0.027327
0.172000		-0.360000		-0.026234
0.173000		-0.360000		-0.025194
0.174000		-0.360000		-0.024203
0.175000		-0.360000		-0.023259
0.176000		-0.360000		-0.022359
0.177000		-0.360000		-0.021500
0.178000		-0.360000		-0.020681
0.179000		-0.360000		-0.019899
0.180000		-0.360000		-0.019152
0.181000		-0.360000		-0.018440
0.182000		-0.360000		-0.017759
0.183000		-0.360000		-0.017108
0.184000		-0.360000		-0.016486
0.185000		-0.360000		-0.015891
0.186000		-0.360000		-0.015321
0.187000		-0.360000		-0.014777
0.188000		-0.360000		-0.014256
0.189000		-0.360000		-0.013756
0.190000		-0.360000		-0.013278
0.191000		-0.360000		-0.012820
0.192000		-0.360000		-0.012381
0.193000		-0.360000		-0.011961
0.194000		-0.360000		-0.011557
0.195000		-0.360000		-0.011170
0.196000		-0.360000		-0.010799
0.197000		-0.360000		-0.010442
0.198000		-0.360000		-0.010100
0.199000		-0.360000		-0.009772
0.200000		-0.360000		-0.009456
0.100000		-0.340000		-1.622766
0.101000		-0.340000		-1.505364
0.102000		-0.340000		-1.397320
0.103000		-0.340000		-1.297823
0.104000		-0.340000		-1.206137
0.105000		-0.340000		-1.121596
0.106000		-0.340000		-1.043595
0.107000		-0.340000		-0.971583
0.108000		-0.340000		-0.905061
0.109000		-0.340000		-0.843574
0.110000		-0.340000		-0.786709
0.111000		-0.340000		-0.734087
0.112000		-0.340000		-0.685366
0.113000		-0.340000		-0.640230
0.114000		-0.340000		-0.598394
0.115000		-0.340000		-0.559595
0.116000		-0.340000		-0.523594
0.117000		-0.340000		-0.490171
0.118000		-0.340000		-0.459126
0.119000		-0.340000		-0.430274
0.120000		-0.340000		-0.403447
0.121000		-0.340000		-0.378490
0.122000		-0.340000		-0.355261
0.123000		-0.340000		-0.333631
0.124000		-0.340000		-0.313478
0.125000		-0.340000		-0.294692
0.126000		-0.340000		-0.277174
0.127000		-0.340000		-0.260828
0.128000		-0.340000		-0.245569
0.129000		-0.340000		-0.231318
0.130000		-0.340000		-0.218003
0.131000		-0.340000		-0.205555
0.132000		-0.340000		-0.193912
0.133000		-0.340000		-0.183019
0.134000		-0.340000		-0.172821
0.135000		-0.340000		-0.163269
0.136000		-0.340000		-0.154319
0.137000		-0.340000		-0.145929
0.138000		-0.340000		-0.138060
0.139000		-0.340000		-0.130676
0.140000		-0.340000		-0.123745
0.141000		-0.340000		-0.117235
0.142000		-0.340000		-0.111119
0.143000		-0.340000		-0.105369
0.144000		-0.340000		-0.099962
0.145000		-0.340000		-0.094874
0.146000		-0.340000		-0.090086
0.147000		-0.340000		-0.085576
0.148000		-0.340000		-0.081328
0.149000		-0.340000		-0.077324
0.150000		-0.340000		-0.073548
0.151000		-0.340000		-0.069987
0.152000		-0.340000		-0.066625
0.153000		-0.340000		-0.063452
0.154000		-0.340000		-0.060455
0.155000		-0.340000		-0.057622
0.156000		-0.340000		-0.054945
0.157000		-0.340000		-0.052412
0.158000		-0.340000		-0.050017
0.159000		-0.340000		-0.047749
0.160000		-0.340000		-0.045602
0.161000		-0.340000		-0.043568
0.162000		-0.340000		-0.041641
0.163000		-0.340000		-0.039814
0.164000		-0.340000		-0.038081
0.165000		-0.340000		-0.036437
0.166000		-0.340000		-0.034877
0.167000		-0.340000		-0.033395
0.168000		-0.340000		-0.031988
0.169000		-0.340000		-0.030651
0.170000		-0.340000		-0.029379
0.171000		-0.340000		-0.028171
0.172000		-0.340000		-0.027021
0.173000		-0.340000		-0.025927
0.174000		-0.340000		-0.024885
0.175000		-0.340000		-0.023894
0.176000		-0.340000		-0.022949
0.177000		-0.340000		-0.022048
0.178000		-0.340000		-0.021190
0.179000		-0.340000		-0.020371
0.180000		-0.340000		-0.019591
0.181000		-0.340000		-0.018845
0.182000		-0.340000		-0.018134
0.183000		-0.340000		-0.017455
0.184000		-0.340000		-0.016806
0.185000		-0.340000		-0.016186
0.186000		-0.340000		-0.015594
0.187000		-0.340000		-0.015027
0.188000		-0.340000		-0.014485
0.189000		-0.340000		-0.013967
0.190000		-0.340000		-0.013471
0.191000		-0.340000		-0.012996
0.192000		-0.340000		-0.012541
0.193000		-0.340000		-0.012106
0.194000		-0.340000		-0.011688
0.195000		-0.340000		-0.011288
0.196000		-0.340000		-0.010905
0.197000		-0.340000		-0.010537
0.198000		-0.340000		-0.010184
0.199000		-0.340000		-0.009846
0.200000		-0.340000		-0.009521
0.100000		-0.320000		-1.715630
0.101000		-0.320000		-1.592254
0.102000		-0.320000		-1.478611
0.103000		-0.320000		-1.373866
0.104000		-0.320000		-1.277263
0.105000		-0.320000		-1.188115
0.106000		-0.320000		-1.105799
0.107000		-0.320000		-1.029746
0.108000		-0.320000		-0.959440
0.109000		-0.320000		-0.894411
0.110000		-0.320000		-0.834230
0.111000		-0.320000		-0.778505
0.112000		-0.320000		-0.726880
0.113000		-0.320000		-0.679027
0.114000		-0.320000		-0.634649
0.115000		-0.320000		-0.593473
0.116000		-0.320000		-0.555248
0.117000		-0.320000		-0.519746
0.118000		-0.320000		-0.486756
0.119000		-0.320000		-0.456087
0.120000		-0.320000		-0.427561
0.121000		-0.320000		-0.401015
0.122000		-0.320000		-0.376302
0.123000		-0.320000		-0.353284
0.124000		-0.320000		-0.331834
0.125000		-0.320000		-0.311837
0.126000		-0.320000		-0.293185
0.127000		-0.320000		-0.275781
0.128000		-0.320000		-0.259533
0.129000		-0.320000		-0.244359
0.130000		-0.320000		-0.230180
0.131000		-0.320000		-0.216925
0.132000		-0.320000		-0.204530
0.133000		-0.320000		-0.192932
0.134000		-0.320000		-0.182076
0.135000		-0.320000		-0.171910
0.136000		-0.320000		-0.162386
0.137000		-0.320000		-0.153460
0.138000		-0.320000		-0.145090
0.139000		-0.320000		-0.137238
0.140000		-0.320000		-0.129870
0.141000		-0.320000		-0.122951
0.142000		-0.320000		-0.116453
0.143000		-0.320000		-0.110347
0.144000		-0.320000		-0.104606
0.145000		-0.320000		-0.099207
0.146000		-0.320000		-0.094128
