101
81
T [GeV]		muB [GeV]		c0_T4 [fm^3/GeV^3 * GeV^4]
0.163000		-0.420000		-0.021007
0.164000		-0.420000		-0.020348
0.165000		-0.420000		-0.019714
0.166000		-0.420000		-0.019105
0.167000		-0.420000		-0.018520
0.168000		-0.420000		-0.017957
0.169000		-0.420000		-0.017416
0.170000		-0.420000		-0.016896
0.171000		-0.420000		-0.016394
0.172000		-0.420000		-0.015912
0.173000		-0.420000		-0.015448
0.174000		-0.420000		-0.015001
0.175000		-0.420000		-0.014570
0.176000		-0.420000		-0.014155
0.177000		-0.420000		-0.013755
0.178000		-0.420000		-0.013369
0.179000		-0.420000		-0.012997
0.180000		-0.420000		-0.012639
0.181000		-0.420000		-0.012293
0.182000		-0.420000		-0.011959
0.183000		-0.420000		-0.011637
0.184000		-0.420000		-0.011325
0.185000		-0.420000		-0.011025
0.186000		-0.420000		-0.010735
0.187000		-0.420000		-0.010454
0.188000		-0.420000		-0.010183
0.189000		-0.420000		-0.009921
0.190000		-0.420000		-0.009668
0.191000		-0.420000		-0.009423
0.192000		-0.420000		-0.009187
0.193000		-0.420000		-0.008958
0.194000		-0.420000		-0.008736
0.195000		-0.420000		-0.008521
0.196000		-0.420000		-0.008314
0.197000		-0.420000		-0.008113
0.198000		-0.420000		-0.007918
0.199000		-0.420000		-0.007729
0.200000		-0.420000		-0.007547
0.100000		-0.400000		-0.350543
0.101000		-0.400000		-0.330927
0.102000		-0.400000		-0.312603
0.103000		-0.400000		-0.295474
0.104000		-0.400000		-0.279450
0.105000		-0.400000		-0.264450
0.106000		-0.400000		-0.250398
0.107000		-0.400000		-0.237226
0.108000		-0.400000		-0.224870
0.109000		-0.400000		-0.213274
0.110000		-0.400000		-0.202383
0.111000		-0.400000		-0.192148
0.112000		-0.400000		-0.182524
0.113000		-0.400000		-0.173470
0.114000		-0.400000		-0.164947
0.115000		-0.400000		-0.156918
0.116000		-0.400000		-0.149353
0.117000		-0.400000		-0.142219
0.118000		-0.400000		-0.135489
0.119000		-0.400000		-0.129137
0.120000		-0.400000		-0.123139
0.121000		-0.400000		-0.117471
0.122000		-0.400000		-0.112114
0.123000		-0.400000		-0.107047
0.124000		-0.400000		-0.102253
0.125000		-0.400000		-0.097715
0.126000		-0.400000		-0.093417
0.127000		-0.400000		-0.089345
0.128000		-0.400000		-0.085485
0.129000		-0.400000		-0.081825
0.130000		-0.400000		-0.078352
0.131000		-0.400000		-0.075056
0.132000		-0.400000		-0.071927
0.133000		-0.400000		-0.068954
0.134000		-0.400000		-0.066129
0.135000		-0.400000		-0.063443
0.136000		-0.400000		-0.060889
0.137000		-0.400000		-0.058459
0.138000		-0.400000		-0.056146
0.139000		-0.400000		-0.053944
0.140000		-0.400000		-0.051846
0.141000		-0.400000		-0.049847
0.142000		-0.400000		-0.047941
0.143000		-0.400000		-0.046124
0.144000		-0.400000		-0.044391
0.145000		-0.400000		-0.042737
0.146000		-0.400000		-0.041158
0.147000		-0.400000		-0.039650
0.148000		-0.400000		-0.038210
0.149000		-0.400000		-0.036833
0.150000		-0.400000		-0.035518
0.151000		-0.400000		-0.034260
0.152000		-0.400000		-0.033056
0.153000		-0.400000		-0.031905
0.154000		-0.400000		-0.030802
0.155000		-0.400000		-0.029747
0.156000		-0.400000		-0.028736
0.157000		-0.400000		-0.027768
0.158000		-0.400000		-0.026840
0.159000		-0.400000		-0.025950
0.160000		-0.400000		-0.025097
0.161000		-0.400000		-0.024279
0.162000		-0.400000		-0.023493
0.163000		-0.400000		-0.022740
0.164000		-0.400000		-0.022016
0.165000		-0.400000		-0.021321
0.166000		-0.400000		-0.020653
0.167000		-0.400000		-0.020012
0.168000		-0.400000		-0.019395
0.169000		-0.400000		-0.018802
0.170000		-0.400000		-0.018232
0.171000		-0.400000		-0.017684
0.172000		-0.400000		-0.017156
0.173000		-0.400000		-0.016648
0.174000		-0.400000		-0.016160
0.175000		-0.400000		-0.015689
0.176000		-0.400000		-0.015235
0.177000		-0.400000		-0.014798
0.178000		-0.400000		-0.014377
0.179000		-0.400000		-0.013971
0.180000		-0.400000		-0.013580
0.181000		-0.400000		-0.013203
0.182000		-0.400000		-0.012839
0.183000		-0.400000		-0.012487
0.184000		-0.400000		-0.012148
0.185000		-0.400000		-0.011821
0.186000		-0.400000		-0.011505
0.187000		-0.400000		-0.011200
0.188000		-0.400000		-0.010905
0.189000		-0.400000		-0.010620
0.190000		-0.400000		-0.010345
0.191000		-0.400000		-0.010079
0.192000		-0.400000		-0.009822
0.193000		-0.400000		-0.009573
0.194000		-0.400000		-0.009332
0.195000		-0.400000		-0.009099
0.196000		-0.400000		-0.008874
0.197000		-0.400000		-0.008656
0.198000		-0.400000		-0.008445
0.199000		-0.400000		-0.008241
0.200000		-0.400000		-0.008043
0.100000		-0.380000		-0.381794
0.101000		-0.380000		-0.360557
0.102000		-0.380000		-0.340703
0.103000		-0.380000		-0.322129
0.104000		-0.380000		-0.304741
0.105000		-0.380000		-0.288452
0.106000		-0.380000		-0.273183
0.107000		-0.380000		-0.258860
0.108000		-0.380000		-0.245418
0.109000		-0.380000		-0.232793
0.110000		-0.380000		-0.220930
0.111000		-0.380000		-0.209776
0.112000		-0.380000		-0.199283
0.113000		-0.380000		-0.189406
0.114000		-0.380000		-0.180104
0.115000		-0.380000		-0.171339
0.116000		-0.380000		-0.163076
0.117000		-0.380000		-0.155282
0.118000		-0.380000		-0.147926
0.119000		-0.380000		-0.140981
0.120000		-0.380000		-0.134421
0.121000		-0.380000		-0.128221
0.122000		-0.380000		-0.122359
0.123000		-0.380000		-0.116814
0.124000		-0.380000		-0.111566
0.125000		-0.380000		-0.106597
0.126000		-0.380000		-0.101891
0.127000		-0.380000		-0.097431
0.128000		-0.380000		-0.093204
0.129000		-0.380000		-0.089194
0.130000		-0.380000		-0.085390
0.131000		-0.380000		-0.081779
0.132000		-0.380000		-0.078350
0.133000		-0.380000		-0.075093
0.134000		-0.380000		-0.071997
0.135000		-0.380000		-0.069055
0.136000		-0.380000		-0.066256
0.137000		-0.380000		-0.063593
0.138000		-0.380000		-0.061059
0.139000		-0.380000		-0.058646
0.140000		-0.380000		-0.056348
0.141000		-0.380000		-0.054159
0.142000		-0.380000		-0.052072
0.143000		-0.380000		-0.050082
0.144000		-0.380000		-0.048184
0.145000		-0.380000		-0.046372
0.146000		-0.380000		-0.044644
0.147000		-0.380000		-0.042993
0.148000		-0.380000		-0.041417
0.149000		-0.380000		-0.039911
0.150000		-0.380000		-0.038471
0.151000		-0.380000		-0.037095
0.152000		-0.380000		-0.035779
0.153000		-0.380000		-0.034520
0.154000		-0.380000		-0.033315
0.155000		-0.380000		-0.032162
0.156000		-0.380000		-0.031057
0.157000		-0.380000		-0.029999
0.158000		-0.380000		-0.028985
0.159000		-0.380000		-0.028014
0.160000		-0.380000		-0.027082
0.161000		-0.380000		-0.026189
0.162000		-0.380000		-0.025332
0.163000		-0.380000		-0.024510
0.164000		-0.380000		-0.023721
0.165000		-0.380000		-0.022963
0.166000		-0.380000		-0.022235
0.167000		-0.380000		-0.021536
0.168000		-0.380000		-0.020864
0.169000		-0.380000		-0.020219
0.170000		-0.380000		-0.019598
0.171000		-0.380000		-0.019001
0.172000		-0.380000		-0.018427
0.173000		-0.380000		-0.017874
0.174000		-0.380000		-0.017343
0.175000		-0.380000		-0.016831
0.176000		-0.380000		-0.016338
0.177000		-0.380000		-0.015863
0.178000		-0.380000		-0.015406
0.179000		-0.380000		-0.014965
0.180000		-0.380000		-0.014540
0.181000		-0.380000		-0.014131
0.182000		-0.380000		-0.013736
0.183000		-0.380000		-0.013355
0.184000		-0.380000		-0.012987
0.185000		-0.380000		-0.012632
0.186000		-0.380000		-0.012290
0.187000		-0.380000		-0.011960
0.188000		-0.380000		-0.011640
0.189000		-0.380000		-0.011332
0.190000		-0.380000		-0.011034
0.191000		-0.380000		-0.010746
0.192000		-0.380000		-0.010468
0.193000		-0.380000		-0.010199
0.194000		-0.380000		-0.009939
0.195000		-0.380000		-0.009688
0.196000		-0.380000		-0.009444
0.197000		-0.380000		-0.009209
0.198000		-0.380000		-0.008981
0.199000		-0.380000		-0.008761
0.200000		-0.380000		-0.008547
0.100000		-0.360000		-0.411647
0.101000		-0.360000		-0.388936
0.102000		-0.360000		-0.367684
0.103000		-0.360000		-0.347786
0.104000		-0.360000		-0.329142
0.105000		-0.360000		-0.311662
0.106000		-0.360000		-0.295264
0.107000		-0.360000		-0.279870
0.108000		-0.360000		-0.265412
0.109000		-0.360000		-0.251824
0.110000		-0.360000		-0.239047
0.111000		-0.360000		-0.227027
0.112000		-0.360000		-0.215711
0.113000		-0.360000		-0.205053
0.114000		-0.360000		-0.195010
0.115000		-0.360000		-0.185542
0.116000		-0.360000		-0.176611
0.117000		-0.360000		-0.168183
0.118000		-0.360000		-0.160226
0.119000		-0.360000		-0.152710
0.120000		-0.360000		-0.145607
0.121000		-0.360000		-0.138892
0.122000		-0.360000		-0.132540
0.123000		-0.360000		-0.126529
0.124000		-0.360000		-0.120840
0.125000		-0.360000		-0.115451
0.126000		-0.360000		-0.110345
0.127000		-0.360000		-0.105506
0.128000		-0.360000		-0.100918
0.129000		-0.360000		-0.096565
0.130000		-0.360000		-0.092434
0.131000		-0.360000		-0.088513
0.132000		-0.360000		-0.084788
0.133000		-0.360000		-0.081250
0.134000		-0.360000		-0.077887
0.135000		-0.360000		-0.074690
0.136000		-0.360000		-0.071649
0.137000		-0.360000		-0.068756
0.138000		-0.360000		-0.066002
0.139000		-0.360000		-0.063379
0.140000		-0.360000		-0.060882
0.141000		-0.360000		-0.058502
0.142000		-0.360000		-0.056234
0.143000		-0.360000		-0.054071
0.144000		-0.360000		-0.052008
0.145000		-0.360000		-0.050040
0.146000		-0.360000		-0.048162
0.147000		-0.360000		-0.046368
0.148000		-0.360000		-0.044655
0.149000		-0.360000		-0.043019
0.150000		-0.360000		-0.041455
0.151000		-0.360000		-0.039960
0.152000		-0.360000		-0.038531
0.153000		-0.360000		-0.037164
0.154000		-0.360000		-0.035855
0.155000		-0.360000		-0.034603
0.156000		-0.360000		-0.033404
0.157000		-0.360000		-0.032256
0.158000		-0.360000		-0.031155
0.159000		-0.360000		-0.030101
0.160000		-0.360000		-0.029091
0.161000		-0.360000		-0.028122
0.162000		-0.360000		-0.027193
0.163000		-0.360000		-0.026301
0.164000		-0.360000		-0.025446
0.165000		-0.360000		-0.024625
0.166000		-0.360000		-0.023836
0.167000		-0.360000		-0.023079
0.168000		-0.360000		-0.022351
0.169000		-0.360000		-0.021652
0.170000		-0.360000		-0.020980
0.171000		-0.360000		-0.020334
0.172000		-0.360000		-0.019713
0.173000		-0.360000		-0.019115
0.174000		-0.360000		-0.018540
0.175000		-0.360000		-0.017987
0.176000		-0.360000		-0.017454
0.177000		-0.360000		-0.016941
0.178000		-0.360000		-0.016447
0.179000		-0.360000		-0.015971
0.180000		-0.360000		-0.015512
0.181000		-0.360000		-0.015070
0.182000		-0.360000		-0.014643
0.183000		-0.360000		-0.014232
0.184000		-0.360000		-0.013836
0.185000		-0.360000		-0.013453
0.186000		-0.360000		-0.013084
0.187000		-0.360000		-0.012728
0.188000		-0.360000		-0.012384
0.189000		-0.360000		-0.012052
0.190000		-0.360000		-0.011731
0.191000		-0.360000		-0.011421
0.192000		-0.360000		-0.011122
0.193000		-0.360000		-0.010832
0.194000		-0.360000		-0.010553
0.195000		-0.360000		-0.010282
0.196000		-0.360000		-0.010020
0.197000		-0.360000		-0.009767
0.198000		-0.360000		-0.009523
0.199000		-0.360000		-0.009286
0.200000		-0.360000		-0.009056
0.100000		-0.340000		-0.439549
0.101000		-0.340000		-0.415535
0.102000		-0.340000		-0.393043
0.103000		-0.340000		-0.371963
0.104000		-0.340000		-0.352194
0.105000		-0.340000		-0.333643
0.106000		-0.340000		-0.316225
0.107000		-0.340000		-0.299861
0.108000		-0.340000		-0.284479
0.109000		-0.340000		-0.270011
0.110000		-0.340000		-0.256397
0.111000		-0.340000		-0.243579
0.112000		-0.340000		-0.231504
0.113000		-0.340000		-0.220124
0.114000		-0.340000		-0.209393
0.115000		-0.340000		-0.199270
0.116000		-0.340000		-0.189715
0.117000		-0.340000		-0.180694
0.118000		-0.340000		-0.172171
0.119000		-0.340000		-0.164117
0.120000		-0.340000		-0.156502
0.121000		-0.340000		-0.149299
0.122000		-0.340000		-0.142483
0.123000		-0.340000		-0.136030
0.124000		-0.340000		-0.129919
0.125000		-0.340000		-0.124129
0.126000		-0.340000		-0.118641
0.127000		-0.340000		-0.113438
0.128000		-0.340000		-0.108503
0.129000		-0.340000		-0.103820
0.130000		-0.340000		-0.099375
0.131000		-0.340000		-0.095153
0.132000		-0.340000		-0.091144
0.133000		-0.340000		-0.087333
0.134000		-0.340000		-0.083711
0.135000		-0.340000		-0.080266
0.136000		-0.340000		-0.076989
0.137000		-0.340000		-0.073871
0.138000		-0.340000		-0.070902
0.139000		-0.340000		-0.068075
0.140000		-0.340000		-0.065382
0.141000		-0.340000		-0.062816
0.142000		-0.340000		-0.060370
0.143000		-0.340000		-0.058038
0.144000		-0.340000		-0.055814
0.145000		-0.340000		-0.053691
0.146000		-0.340000		-0.051665
0.147000		-0.340000		-0.049731
0.148000		-0.340000		-0.047883
0.149000		-0.340000		-0.046119
0.150000		-0.340000		-0.044432
0.151000		-0.340000		-0.042820
0.152000		-0.340000		-0.041278
0.153000		-0.340000		-0.039804
0.154000		-0.340000		-0.038393
0.155000		-0.340000		-0.037042
0.156000		-0.340000		-0.035750
0.157000		-0.340000		-0.034512
0.158000		-0.340000		-0.033326
0.159000		-0.340000		-0.032190
0.160000		-0.340000		-0.031101
0.161000		-0.340000		-0.030057
0.162000		-0.340000		-0.029055
0.163000		-0.340000		-0.028095
0.164000		-0.340000		-0.027173
0.165000		-0.340000		-0.026289
0.166000		-0.340000		-0.025440
0.167000		-0.340000		-0.024624
0.168000		-0.340000		-0.023841
0.169000		-0.340000		-0.023089
0.170000		-0.340000		-0.022366
0.171000		-0.340000		-0.021670
0.172000		-0.340000		-0.021002
0.173000		-0.340000		-0.020359
0.174000		-0.340000		-0.019741
0.175000		-0.340000		-0.019146
0.176000		-0.340000		-0.018573
0.177000		-0.340000		-0.018021
0.178000		-0.340000		-0.017490
0.179000		-0.340000		-0.016979
0.180000		-0.340000		-0.016486
0.181000		-0.340000		-0.016011
0.182000		-0.340000		-0.015554
0.183000		-0.340000		-0.015112
0.184000		-0.340000		-0.014687
0.185000		-0.340000		-0.014276
0.186000		-0.340000		-0.013881
0.187000		-0.340000		-0.013498
0.188000		-0.340000		-0.013130
0.189000		-0.340000		-0.012774
0.190000		-0.340000		-0.012430
0.191000		-0.340000		-0.012098
0.192000		-0.340000		-0.011777
0.193000		-0.340000		-0.011467
0.194000		-0.340000		-0.011168
0.195000		-0.340000		-0.010878
0.196000		-0.340000		-0.010598
0.197000		-0.340000		-0.010327
0.198000		-0.340000		-0.010066
0.199000		-0.340000		-0.009812
0.200000		-0.340000		-0.009567
0.100000		-0.320000		-0.465060
0.101000		-0.320000		-0.439926
0.102000		-0.320000		-0.416362
0.103000		-0.320000		-0.394257
0.104000		-0.320000		-0.373508
0.105000		-0.320000		-0.354020
0.106000		-0.320000		-0.335706
0.107000		-0.320000		-0.318485
0.108000		-0.320000		-0.302284
0.109000		-0.320000		-0.287034
0.110000		-0.320000		-0.272671
0.111000		-0.320000		-0.259139
0.112000		-0.320000		-0.246381
0.113000		-0.320000		-0.234349
0.114000		-0.320000		-0.222995
0.115000		-0.320000		-0.212277
0.116000		-0.320000		-0.202155
0.117000		-0.320000		-0.192591
0.118000		-0.320000		-0.183551
0.119000		-0.320000		-0.175002
0.120000		-0.320000		-0.166915
0.121000		-0.320000		-0.159261
0.122000		-0.320000		-0.152014
0.123000		-0.320000		-0.145151
0.124000		-0.320000		-0.138648
0.125000		-0.320000		-0.132484
0.126000		-0.320000		-0.126639
0.127000		-0.320000		-0.121095
0.128000		-0.320000		-0.115834
0.129000		-0.320000		-0.110840
0.130000		-0.320000		-0.106098
0.131000		-0.320000		-0.101593
0.132000		-0.320000		-0.097313
0.133000		-0.320000		-0.093244
0.134000		-0.320000		-0.089375
0.135000		-0.320000		-0.085695
0.136000		-0.320000		-0.082193
0.137000		-0.320000		-0.078860
0.138000		-0.320000		-0.075686
0.139000		-0.320000		-0.072663
0.140000		-0.320000		-0.069783
0.141000		-0.320000		-0.067039
0.142000		-0.320000		-0.064422
0.143000		-0.320000		-0.061926
0.144000		-0.320000		-0.059546
0.145000		-0.320000		-0.057274
0.146000		-0.320000		-0.055105
0.147000		-0.320000		-0.053035
0.148000		-0.320000		-0.051057
0.149000		-0.320000		-0.049168
0.150000		-0.320000		-0.047362
0.151000		-0.320000		-0.045636
0.152000		-0.320000		-0.043985
0.153000		-0.320000		-0.042406
0.154000		-0.320000		-0.040896
0.155000		-0.320000		-0.039450
0.156000		-0.320000		-0.038066
0.157000		-0.320000		-0.036740
0.158000		-0.320000		-0.035470
0.159000		-0.320000		-0.034254
0.160000		-0.320000		-0.033088
0.161000		-0.320000		-0.031970
0.162000		-0.320000		-0.030898
0.163000		-0.320000		-0.029870
0.164000		-0.320000		-0.028884
0.165000		-0.320000		-0.027937
0.166000		-0.320000		-0.027029
0.167000		-0.320000		-0.026156
0.168000		-0.320000		-0.025318
0.169000		-0.320000		-0.024513
0.170000		-0.320000		-0.023739
0.171000		-0.320000		-0.022996
0.172000		-0.320000		-0.022281
0.173000		-0.320000		-0.021593
0.174000		-0.320000		-0.020932
0.175000		-0.320000		-0.020296
0.176000		-0.320000		-0.019684
0.177000		-0.320000		-0.019094
0.178000		-0.320000		-0.018527
0.179000		-0.320000		-0.017981
0.180000		-0.320000		-0.017454
0.181000		-0.320000		-0.016947
0.182000		-0.320000		-0.016458
0.183000		-0.320000		-0.015987
0.184000		-0.320000		-0.015533
0.185000		-0.320000		-0.015095
0.186000		-0.320000		-0.014672
0.187000		-0.320000		-0.014265
0.188000		-0.320000		-0.013871
0.189000		-0.320000		-0.013492
0.190000		-0.320000		-0.013125
0.191000		-0.320000		-0.012771
0.192000		-0.320000		-0.012429
0.193000		-0.320000		-0.012099
0.194000		-0.320000		-0.011780
0.195000		-0.320000		-0.011471
0.196000		-0.320000		-0.011173
0.197000		-0.320000		-0.010885
0.198000		-0.320000		-0.010606
0.199000		-0.320000		-0.010336
0.200000		-0.320000		-0.010075
0.100000		-0.300000		-0.487862
0.101000		-0.300000		-0.461791
0.102000		-0.300000		-0.437328
0.103000		-0.300000		-0.414358
0.104000		-0.300000		-0.392778
0.105000		-0.300000		-0.372492
0.106000		-0.300000		-0.353411
0.107000		-0.300000		-0.335455
0.108000		-0.300000		-0.318547
0.109000		-0.300000		-0.302620
0.110000		-0.300000		-0.287608
0.111000		-0.300000		-0.273452
0.112000		-0.300000		-0.260097
0.113000		-0.300000		-0.247492
0.114000		-0.300000		-0.235590
0.115000		-0.300000		-0.224346
0.116000		-0.300000		-0.213719
0.117000		-0.300000		-0.203673
0.118000		-0.300000		-0.194170
0.119000		-0.300000		-0.185178
0.120000		-0.300000		-0.176667
0.121000		-0.300000		-0.168607
0.122000		-0.300000		-0.160972
0.123000		-0.300000		-0.153737
0.124000		-0.300000		-0.146878
0.125000		-0.300000		-0.140373
0.126000		-0.300000		-0.134202
0.127000		-0.300000		-0.128346
0.128000		-0.300000		-0.122786
0.129000		-0.300000		-0.117507
0.130000		-0.300000		-0.112491
0.131000		-0.300000		-0.107725
0.132000		-0.300000		-0.103195
0.133000		-0.300000		-0.098887
0.134000		-0.300000		-0.094789
0.135000		-0.300000		-0.090890
0.136000		-0.300000		-0.087178
0.137000		-0.300000		-0.083645
0.138000		-0.300000		-0.080279
0.139000		-0.300000		-0.077073
0.140000		-0.300000		-0.074017
0.141000		-0.300000		-0.071104
0.142000		-0.300000		-0.068327
0.143000		-0.300000		-0.065677
0.144000		-0.300000		-0.063149
0.145000		-0.300000		-0.060737
0.146000		-0.300000		-0.058433
0.147000		-0.300000		-0.056233
0.148000		-0.300000		-0.054132
0.149000		-0.300000		-0.052124
0.150000		-0.300000		-0.050205
0.151000		-0.300000		-0.048370
0.152000		-0.300000		-0.046615
0.153000		-0.300000		-0.044937
0.154000		-0.300000		-0.043331
0.155000		-0.300000		-0.041793
0.156000		-0.300000		-0.040321
0.157000		-0.300000		-0.038912
0.158000		-0.300000		-0.037562
0.159000		-0.300000		-0.036268
0.160000		-0.300000		-0.035028
0.161000		-0.300000		-0.033839
0.162000		-0.300000		-0.032699
0.163000		-0.300000		-0.031606
0.164000		-0.300000		-0.030557
0.165000		-0.300000		-0.029550
0.166000		-0.300000		-0.028584
0.167000		-0.300000		-0.027656
0.168000		-0.300000		-0.026765
0.169000		-0.300000		-0.025909
0.170000		-0.300000		-0.025086
0.171000		-0.300000		-0.024296
0.172000		-0.300000		-0.023536
0.173000		-0.300000		-0.022805
0.174000		-0.300000		-0.022102
0.175000		-0.300000		-0.021426
0.176000		-0.300000		-0.020775
0.177000		-0.300000		-0.020149
0.178000		-0.300000		-0.019546
0.179000		-0.300000		-0.018966
0.180000		-0.300000		-0.018406
0.181000		-0.300000		-0.017868
0.182000		-0.300000		-0.017349
0.183000		-0.300000		-0.016848
0.184000		-0.300000		-0.016366
0.185000		-0.300000		-0.015901
0.186000		-0.300000		-0.015452
0.187000		-0.300000		-0.015019
0.188000		-0.300000		-0.014602
0.189000		-0.300000		-0.014199
0.190000		-0.300000		-0.013810
0.191000		-0.300000		-0.013434
0.192000		-0.300000		-0.013072
0.193000		-0.300000		-0.012721
0.194000		-0.300000		-0.012383
0.195000		-0.300000		-0.012056
0.196000		-0.300000		-0.011740
0.197000		-0.300000		-0.011434
0.198000		-0.300000		-0.011139
0.199000		-0.300000		-0.010853
0.200000		-0.300000		-0.010577
0.100000		-0.280000		-0.507757
0.101000		-0.280000		-0.480925
0.102000		-0.280000		-0.455727
0.103000		-0.280000		-0.432049
0.104000		-0.280000		-0.409785
0.105000		-0.280000		-0.388839
0.106000		-0.280000		-0.369122
0.107000		-0.280000		-0.350552
0.108000		-0.280000		-0.333054
0.109000		-0.280000		-0.316557
0.110000		-0.280000		-0.300997
0.111000		-0.280000		-0.286314
0.112000		-0.280000		-0.272451
0.113000		-0.280000		-0.259357
0.114000		-0.280000		-0.246985
0.115000		-0.280000		-0.235289
0.116000		-0.280000		-0.224229
0.117000		-0.280000		-0.213764
0.118000		-0.280000		-0.203861
0.119000		-0.280000		-0.194484
0.120000		-0.280000		-0.185602
0.121000		-0.280000		-0.177187
0.122000		-0.280000		-0.169211
0.123000		-0.280000		-0.161648
0.124000		-0.280000		-0.154474
0.125000		-0.280000		-0.147668
0.126000		-0.280000		-0.141208
0.127000		-0.280000		-0.135074
0.128000		-0.280000		-0.129248
0.129000		-0.280000		-0.123713
0.130000		-0.280000		-0.118453
0.131000		-0.280000		-0.113452
0.132000		-0.280000		-0.108696
0.133000		-0.280000		-0.104172
0.134000		-0.280000		-0.099866
0.135000		-0.280000		-0.095769
0.136000		-0.280000		-0.091867
0.137000		-0.280000		-0.088150
0.138000		-0.280000		-0.084610
0.139000		-0.280000		-0.081236
0.140000		-0.280000		-0.078019
0.141000		-0.280000		-0.074952
0.142000		-0.280000		-0.072027
0.143000		-0.280000		-0.069235
0.144000		-0.280000		-0.066571
0.145000		-0.280000		-0.064028
0.146000		-0.280000		-0.061600
0.147000		-0.280000		-0.059280
0.148000		-0.280000		-0.057064
0.149000		-0.280000		-0.054946
0.150000		-0.280000		-0.052921
0.151000		-0.280000		-0.050985
0.152000		-0.280000		-0.049133
0.153000		-0.280000		-0.047361
0.154000		-0.280000		-0.045665
0.155000		-0.280000		-0.044042
0.156000		-0.280000		-0.042488
0.157000		-0.280000		-0.040999
0.158000		-0.280000		-0.039573
0.159000		-0.280000		-0.038206
0.160000		-0.280000		-0.036896
0.161000		-0.280000		-0.035641
0.162000		-0.280000		-0.034436
0.163000		-0.280000		-0.033281
0.164000		-0.280000		-0.032173
0.165000		-0.280000		-0.031109
0.166000		-0.280000		-0.030088
0.167000		-0.280000		-0.029107
0.168000		-0.280000		-0.028166
0.169000		-0.280000		-0.027261
0.170000		-0.280000		-0.026392
0.171000		-0.280000		-0.025556
0.172000		-0.280000		-0.024753
0.173000		-0.280000		-0.023981
0.174000		-0.280000		-0.023238
0.175000		-0.280000		-0.022524
0.176000		-0.280000		-0.021836
0.177000		-0.280000		-0.021174
0.178000		-0.280000		-0.020537
0.179000		-0.280000		-0.019924
0.180000		-0.280000		-0.019333
0.181000		-0.280000		-0.018764
0.182000		-0.280000		-0.018216
0.183000		-0.280000		-0.017687
0.184000		-0.280000		-0.017178
0.185000		-0.280000		-0.016686
0.186000		-0.280000		-0.016213
0.187000		-0.280000		-0.015756
0.188000		-0.280000		-0.015315
0.189000		-0.280000		-0.014889
0.190000		-0.280000		-0.014479
0.191000		-0.280000		-0.014082
0.192000		-0.280000		-0.013699
0.193000		-0.280000		-0.013330
0.194000		-0.280000		-0.012973
0.195000		-0.280000		-0.012627
0.196000		-0.280000		-0.012294
0.197000		-0.280000		-0.011972
0.198000		-0.280000		-0.011660
0.199000		-0.280000		-0.011359
0.200000		-0.280000		-0.011067
0.100000		-0.260000		-0.524652
0.101000		-0.260000		-0.497223
0.102000		-0.260000		-0.471445
0.103000		-0.260000		-0.447204
0.104000		-0.260000		-0.424395
0.105000		-0.260000		-0.402921
0.106000		-0.260000		-0.382693
0.107000		-0.260000		-0.363629
0.108000		-0.260000		-0.345653
0.109000		-0.260000		-0.328693
0.110000		-0.260000		-0.312686
0.111000		-0.260000		-0.297571
0.112000		-0.260000		-0.283291
0.113000		-0.260000		-0.269794
0.114000		-0.260000		-0.257033
0.115000		-0.260000		-0.244962
0.116000		-0.260000		-0.233540
0.117000		-0.260000		-0.222727
0.118000		-0.260000		-0.212486
0.119000		-0.260000		-0.202785
0.120000		-0.260000		-0.193591
0.121000		-0.260000		-0.184875
0.122000		-0.260000		-0.176609
0.123000		-0.260000		-0.168767
0.124000		-0.260000		-0.161324
0.125000		-0.260000		-0.154259
0.126000		-0.260000		-0.147550
0.127000		-0.260000		-0.141177
0.128000		-0.260000		-0.135121
0.129000		-0.260000		-0.129364
0.130000		-0.260000		-0.123891
0.131000		-0.260000		-0.118685
0.132000		-0.260000		-0.113732
0.133000		-0.260000		-0.109018
0.134000		-0.260000		-0.104531
0.135000		-0.260000		-0.100258
0.136000		-0.260000		-0.096188
0.137000		-0.260000		-0.092310
0.138000		-0.260000		-0.088614
0.139000		-0.260000		-0.085091
0.140000		-0.260000		-0.081731
0.141000		-0.260000		-0.078526
0.142000		-0.260000		-0.075468
0.143000		-0.260000		-0.072549
0.144000		-0.260000		-0.069763
0.145000		-0.260000		-0.067102
0.146000		-0.260000		-0.064561
0.147000		-0.260000		-0.062133
0.148000		-0.260000		-0.059812
0.149000		-0.260000		-0.057594
0.150000		-0.260000		-0.055473
0.151000		-0.260000		-0.053444
0.152000		-0.260000		-0.051504
0.153000		-0.260000		-0.049646
0.154000		-0.260000		-0.047869
0.155000		-0.260000		-0.046167
0.156000		-0.260000		-0.044536
0.157000		-0.260000		-0.042975
0.158000		-0.260000		-0.041479
0.159000		-0.260000		-0.040045
0.160000		-0.260000		-0.038671
0.161000		-0.260000		-0.037352
0.162000		-0.260000		-0.036088
0.163000		-0.260000		-0.034876
0.164000		-0.260000		-0.033712
0.165000		-0.260000		-0.032595
0.166000		-0.260000		-0.031523
0.167000		-0.260000		-0.030493
0.168000		-0.260000		-0.029504
0.169000		-0.260000		-0.028554
0.170000		-0.260000		-0.027641
0.171000		-0.260000		-0.026763
0.172000		-0.260000		-0.025920
0.173000		-0.260000		-0.025108
0.174000		-0.260000		-0.024328
